age,gender,platform,location,demographics,profession,income,indebt,owns property,total time spent,number of sessions,video category,video length,importance score,time spent on video,number of videos watched,scroll rate,frequency,productivityloss,satisfaction,watch reason,devicetype,os,watch time,self control,currentactivity,connectiontype,age_group
46,Female,Instagram,Mexico,Urban,Artist,1199,False,True,228.0,14.0,Pranks,19.0,6.0,25.0,31.0,46.0,Afternoon,5.0,5.0,Habit,Computer,Android,2.0,7.0,At school,Wi-Fi,42-47
32,Female,Facebook,United States,Rural,Engineer,1818,False,True,30.0,6.0,Vlogs,19.0,3.0,9.0,7.0,88.0,Evening,6.0,4.0,Entertainment,Tablet,Android,17.0,8.0,At home,Mobile Data,30-35
60,Male,YouTube,Barzil,Rural,Waiting staff,2698,True,False,101.0,19.0,Vlogs,4.0,2.0,6.0,41.0,93.0,Night,3.0,7.0,Habit,Smartphone,Android,2.0,5.0,Commuting,Mobile Data,60-65
25,Male,TikTok,Pakistan,Urban,Manager,946,False,True,136.0,6.0,Gaming,19.0,7.0,13.0,21.0,4.0,Morning,8.0,2.0,Boredom,Smartphone,iOS,17.0,10.0,At home,Mobile Data,24-29
38,Male,Instagram,Vietnam,Urban,driver,1940,False,False,89.0,18.0,Jokes/Memes,9.0,5.0,27.0,16.0,38.0,Night,3.0,7.0,Entertainment,Computer,Android,17.0,5.0,At home,Wi-Fi,36-41
56,Male,TikTok,India,Rural,Students,1980,False,False,247.0,5.0,Vlogs,16.0,9.0,22.0,20.0,63.0,Morning,8.0,2.0,Habit,Smartphone,Android,8.0,10.0,At school,Wi-Fi,54-59
36,Male,Instagram,Barzil,Rural,Engineer,1702,False,False,191.0,6.0,Entertainment,27.0,3.0,28.0,43.0,29.0,Night,3.0,7.0,Entertainment,Tablet,Android,21.0,5.0,At home,Mobile Data,36-41
40,Male,Instagram,United States,Rural,Waiting staff,2113,False,False,34.0,2.0,Vlogs,4.0,8.0,20.0,44.0,19.0,Night,3.0,7.0,Entertainment,Computer,Android,21.0,5.0,At home,Mobile Data,36-41
28,Other,YouTube,United States,Rural,Students,1503,False,False,165.0,8.0,ASMR,6.0,6.0,4.0,47.0,91.0,Evening,6.0,4.0,Boredom,Smartphone,iOS,14.0,8.0,At home,Mobile Data,24-29
28,Male,Instagram,Indonesia,Rural,Manager,3283,True,True,14.0,15.0,Pranks,8.0,4.0,2.0,19.0,29.0,Afternoon,5.0,5.0,Boredom,Smartphone,Android,17.0,7.0,At home,Mobile Data,24-29
41,Other,TikTok,Philippines,Urban,Labor/Worker,1075,False,False,129.0,15.0,Life Hacks,27.0,9.0,26.0,48.0,35.0,Evening,6.0,4.0,Habit,Tablet,Android,14.0,8.0,At home,Wi-Fi,36-41
53,Male,Instagram,Japan,Rural,Waiting staff,978,False,False,286.0,11.0,Gaming,29.0,5.0,4.0,32.0,70.0,Afternoon,5.0,5.0,Habit,Smartphone,Android,17.0,7.0,At school,Mobile Data,48-53
57,Male,Facebook,Indonesia,Rural,Waiting staff,3810,True,True,27.0,1.0,Vlogs,24.0,6.0,8.0,15.0,23.0,Evening,6.0,4.0,Entertainment,Tablet,Android,14.0,8.0,Commuting,Wi-Fi,54-59
41,Other,YouTube,Vietnam,Rural,Cashier,2726,True,True,207.0,18.0,Gaming,16.0,9.0,13.0,5.0,46.0,Evening,6.0,4.0,Boredom,Tablet,iOS,14.0,8.0,At school,Wi-Fi,36-41
20,Female,YouTube,Philippines,Rural,Students,2692,True,True,66.0,12.0,Entertainment,5.0,7.0,10.0,11.0,44.0,Evening,6.0,4.0,Entertainment,Smartphone,MacOS,14.0,8.0,At school,Mobile Data,18-23
39,Female,Facebook,Mexico,Rural,Waiting staff,1435,False,False,102.0,12.0,ASMR,21.0,5.0,18.0,15.0,48.0,Afternoon,5.0,5.0,Habit,Smartphone,iOS,17.0,7.0,At home,Wi-Fi,36-41
19,Female,Facebook,Barzil,Rural,Students,1588,False,False,28.0,11.0,ASMR,22.0,2.0,9.0,29.0,52.0,Evening,6.0,4.0,Habit,Smartphone,Windows,14.0,8.0,At home,Mobile Data,18-23
41,Other,Facebook,Japan,Rural,Labor/Worker,1179,False,False,202.0,8.0,Pranks,10.0,4.0,1.0,45.0,8.0,Evening,6.0,4.0,Entertainment,Smartphone,iOS,14.0,8.0,At work,Mobile Data,36-41
61,Male,Instagram,United States,Urban,Labor/Worker,2445,True,True,246.0,7.0,Vlogs,23.0,2.0,13.0,4.0,55.0,Morning,8.0,2.0,Habit,Smartphone,MacOS,8.0,10.0,At work,Mobile Data,60-65
47,Male,YouTube,India,Rural,Waiting staff,1188,False,False,286.0,2.0,Vlogs,13.0,3.0,18.0,49.0,66.0,Afternoon,5.0,5.0,Habit,Tablet,iOS,17.0,7.0,Commuting,Mobile Data,42-47
55,Male,Facebook,Barzil,Rural,driver,1187,False,False,236.0,11.0,Entertainment,29.0,3.0,15.0,36.0,77.0,Afternoon,5.0,5.0,Boredom,Computer,Android,17.0,7.0,Commuting,Mobile Data,54-59
19,Female,Instagram,Indonesia,Rural,Students,3735,True,False,242.0,10.0,Entertainment,26.0,4.0,2.0,48.0,40.0,Night,3.0,7.0,Boredom,Smartphone,Android,21.0,5.0,At work,Mobile Data,18-23
38,Female,Facebook,India,Urban,Waiting staff,1456,False,False,49.0,3.0,Pranks,14.0,6.0,11.0,23.0,85.0,Evening,6.0,4.0,Habit,Smartphone,iOS,14.0,8.0,At home,Mobile Data,36-41
50,Male,TikTok,Germany,Rural,Waiting staff,3532,True,True,162.0,10.0,Jokes/Memes,7.0,3.0,29.0,15.0,31.0,Evening,6.0,4.0,Boredom,Smartphone,Android,14.0,8.0,At home,Mobile Data,48-53
29,Male,TikTok,Japan,Urban,Labor/Worker,2811,True,False,136.0,18.0,Jokes/Memes,29.0,1.0,14.0,46.0,48.0,Afternoon,5.0,5.0,Entertainment,Smartphone,Android,17.0,7.0,At school,Wi-Fi,24-29
39,Male,YouTube,Japan,Rural,Students,1853,False,True,246.0,14.0,Gaming,20.0,1.0,22.0,44.0,61.0,Evening,6.0,4.0,Habit,Smartphone,Android,14.0,8.0,Commuting,Mobile Data,36-41
61,Other,Instagram,Vietnam,Urban,Manager,918,False,False,64.0,18.0,Life Hacks,6.0,9.0,15.0,3.0,52.0,Night,3.0,7.0,Habit,Smartphone,iOS,21.0,5.0,At home,Wi-Fi,60-65
42,Female,TikTok,India,Rural,Labor/Worker,4054,True,True,181.0,8.0,Entertainment,7.0,9.0,14.0,32.0,38.0,Evening,6.0,4.0,Boredom,Smartphone,MacOS,14.0,8.0,At work,Mobile Data,42-47
44,Male,TikTok,India,Urban,driver,2463,True,False,118.0,10.0,Pranks,5.0,5.0,16.0,10.0,91.0,Evening,6.0,4.0,Entertainment,Smartphone,Android,14.0,8.0,At home,Wi-Fi,42-47
59,Male,Instagram,United States,Rural,driver,1266,False,True,193.0,13.0,Pranks,21.0,9.0,23.0,40.0,36.0,Morning,8.0,2.0,Habit,Smartphone,iOS,8.0,10.0,At school,Wi-Fi,54-59
45,Male,Facebook,United States,Rural,Students,4070,True,False,207.0,8.0,Jokes/Memes,18.0,7.0,29.0,38.0,87.0,Afternoon,5.0,5.0,Habit,Smartphone,Android,17.0,7.0,At home,Mobile Data,42-47
33,Male,Instagram,India,Rural,Labor/Worker,864,False,True,96.0,4.0,Trends,23.0,9.0,15.0,22.0,55.0,Night,3.0,7.0,Boredom,Tablet,iOS,21.0,5.0,Commuting,Mobile Data,30-35
32,Other,Facebook,Mexico,Rural,Waiting staff,2346,True,False,210.0,4.0,Trends,12.0,7.0,19.0,14.0,85.0,Evening,6.0,4.0,Entertainment,Smartphone,Android,14.0,8.0,At work,Mobile Data,30-35
64,Female,TikTok,Vietnam,Rural,Students,1700,False,True,284.0,5.0,Entertainment,6.0,9.0,27.0,17.0,13.0,Evening,6.0,4.0,Entertainment,Tablet,iOS,14.0,8.0,At school,Mobile Data,60-65
61,Other,TikTok,Mexico,Urban,Students,4028,True,False,220.0,1.0,Jokes/Memes,27.0,2.0,9.0,21.0,37.0,Night,3.0,7.0,Procrastination,Smartphone,Android,21.0,5.0,At home,Wi-Fi,60-65
20,Male,TikTok,United States,Rural,Labor/Worker,1586,False,True,127.0,17.0,Entertainment,1.0,8.0,5.0,48.0,47.0,Night,3.0,7.0,Entertainment,Tablet,Android,21.0,5.0,At home,Mobile Data,18-23
54,Male,YouTube,Philippines,Urban,Students,3002,True,False,200.0,2.0,Jokes/Memes,4.0,7.0,5.0,15.0,90.0,Afternoon,5.0,5.0,Boredom,Smartphone,iOS,17.0,7.0,At school,Wi-Fi,54-59
24,Male,YouTube,Barzil,Rural,Cashier,2253,True,True,51.0,8.0,Jokes/Memes,19.0,6.0,11.0,15.0,71.0,Night,3.0,7.0,Habit,Smartphone,Android,21.0,5.0,At home,Mobile Data,24-29
38,Male,YouTube,Germany,Rural,Students,1278,False,False,51.0,7.0,ASMR,12.0,5.0,28.0,1.0,22.0,Afternoon,5.0,5.0,Boredom,Tablet,Android,17.0,7.0,Commuting,Mobile Data,36-41
26,Male,Instagram,Pakistan,Urban,Waiting staff,1195,False,True,285.0,15.0,Comedy,15.0,4.0,20.0,24.0,39.0,Evening,6.0,4.0,Boredom,Smartphone,Android,14.0,8.0,At work,Mobile Data,24-29
56,Male,TikTok,India,Urban,Students,2270,True,False,26.0,5.0,ASMR,3.0,7.0,25.0,12.0,87.0,Evening,6.0,4.0,Habit,Smartphone,Android,14.0,8.0,At school,Mobile Data,54-59
35,Other,TikTok,Indonesia,Rural,Cashier,2988,True,True,292.0,2.0,Life Hacks,23.0,3.0,24.0,10.0,58.0,Morning,8.0,2.0,Entertainment,Tablet,MacOS,8.0,10.0,At home,Mobile Data,30-35
21,Female,Instagram,Pakistan,Rural,Waiting staff,2648,True,False,267.0,7.0,Gaming,27.0,8.0,28.0,46.0,30.0,Night,3.0,7.0,Entertainment,Tablet,Windows,21.0,5.0,At school,Mobile Data,18-23
42,Other,YouTube,Philippines,Urban,Labor/Worker,1086,False,True,72.0,8.0,Gaming,28.0,2.0,4.0,42.0,18.0,Evening,6.0,4.0,Boredom,Smartphone,iOS,14.0,8.0,Commuting,Mobile Data,42-47
31,Female,Instagram,Pakistan,Rural,Waiting staff,3388,True,False,71.0,7.0,Comedy,26.0,1.0,20.0,42.0,18.0,Evening,6.0,4.0,Procrastination,Smartphone,Windows,14.0,8.0,At home,Mobile Data,30-35
26,Male,YouTube,Vietnam,Rural,Labor/Worker,970,False,True,109.0,7.0,Trends,20.0,2.0,18.0,31.0,74.0,Afternoon,5.0,5.0,Procrastination,Smartphone,MacOS,17.0,7.0,At school,Mobile Data,24-29
43,Male,TikTok,Japan,Rural,Students,2605,True,True,28.0,14.0,Pranks,28.0,9.0,25.0,11.0,39.0,Night,3.0,7.0,Entertainment,Tablet,Android,21.0,5.0,At work,Mobile Data,42-47
19,Female,Facebook,India,Rural,Students,1657,False,True,26.0,18.0,Trends,8.0,5.0,3.0,16.0,94.0,Evening,6.0,4.0,Boredom,Tablet,Android,14.0,8.0,At school,Wi-Fi,18-23
37,Male,YouTube,United States,Urban,Students,3001,True,True,255.0,6.0,Life Hacks,11.0,8.0,4.0,9.0,26.0,Afternoon,5.0,5.0,Procrastination,Smartphone,iOS,17.0,7.0,At home,Mobile Data,36-41
45,Female,TikTok,United States,Rural,Waiting staff,1538,False,False,260.0,4.0,Entertainment,16.0,3.0,14.0,47.0,71.0,Afternoon,5.0,5.0,Entertainment,Tablet,Windows,17.0,7.0,At home,Wi-Fi,42-47
64,Other,TikTok,Mexico,Rural,driver,2884,True,True,90.0,10.0,Entertainment,9.0,7.0,7.0,14.0,7.0,Evening,6.0,4.0,Entertainment,Tablet,iOS,14.0,8.0,At home,Mobile Data,60-65
24,Male,Facebook,Germany,Rural,Students,1588,False,False,48.0,18.0,Pranks,3.0,2.0,26.0,19.0,69.0,Evening,6.0,4.0,Boredom,Tablet,MacOS,14.0,8.0,Commuting,Mobile Data,24-29
61,Male,TikTok,Vietnam,Rural,driver,2172,True,False,45.0,12.0,Trends,5.0,8.0,8.0,31.0,65.0,Afternoon,5.0,5.0,Procrastination,Computer,Android,17.0,7.0,At work,Mobile Data,60-65
25,Other,TikTok,India,Rural,Cashier,1469,False,False,206.0,16.0,Life Hacks,20.0,7.0,24.0,9.0,46.0,Evening,6.0,4.0,Habit,Smartphone,iOS,14.0,8.0,At home,Mobile Data,24-29
64,Male,YouTube,Japan,Rural,Manager,1196,False,False,167.0,7.0,Life Hacks,14.0,5.0,16.0,36.0,18.0,Night,3.0,7.0,Boredom,Smartphone,Android,21.0,5.0,At home,Wi-Fi,60-65
52,Male,YouTube,Indonesia,Rural,Labor/Worker,2928,True,False,213.0,6.0,Jokes/Memes,28.0,4.0,20.0,39.0,13.0,Afternoon,5.0,5.0,Entertainment,Smartphone,Android,17.0,7.0,At school,Mobile Data,48-53
31,Male,Facebook,United States,Rural,Waiting staff,3716,True,True,205.0,5.0,Entertainment,26.0,1.0,15.0,26.0,25.0,Afternoon,5.0,5.0,Habit,Smartphone,Android,17.0,7.0,At home,Mobile Data,30-35
34,Male,Facebook,Vietnam,Rural,Waiting staff,4176,True,False,225.0,3.0,Vlogs,15.0,5.0,7.0,8.0,8.0,Night,3.0,7.0,Entertainment,Tablet,Android,21.0,5.0,At school,Mobile Data,30-35
53,Male,TikTok,Japan,Urban,driver,3661,True,False,294.0,12.0,Life Hacks,6.0,9.0,26.0,24.0,74.0,Night,3.0,7.0,Habit,Smartphone,iOS,21.0,5.0,At home,Mobile Data,48-53
57,Female,YouTube,Germany,Rural,driver,3025,True,True,205.0,15.0,Entertainment,27.0,4.0,17.0,8.0,32.0,Afternoon,5.0,5.0,Entertainment,Smartphone,iOS,17.0,7.0,At home,Wi-Fi,54-59
21,Other,Facebook,United States,Urban,Waiting staff,4177,True,True,161.0,10.0,Jokes/Memes,26.0,9.0,22.0,19.0,17.0,Afternoon,5.0,5.0,Procrastination,Smartphone,Android,17.0,7.0,Commuting,Wi-Fi,18-23
19,Male,Facebook,United States,Rural,Waiting staff,965,False,True,23.0,19.0,Entertainment,4.0,2.0,22.0,47.0,79.0,Evening,6.0,4.0,Habit,Computer,Android,14.0,8.0,At school,Mobile Data,18-23
23,Male,Instagram,Vietnam,Rural,Students,1828,False,False,155.0,16.0,ASMR,8.0,4.0,22.0,48.0,79.0,Evening,6.0,4.0,Boredom,Computer,iOS,14.0,8.0,Commuting,Wi-Fi,18-23
59,Male,Facebook,United States,Rural,Teacher,3898,True,False,66.0,11.0,Life Hacks,19.0,9.0,12.0,30.0,48.0,Afternoon,5.0,5.0,Entertainment,Smartphone,Android,17.0,7.0,At school,Mobile Data,54-59
21,Other,TikTok,India,Rural,Teacher,1741,False,False,220.0,8.0,Life Hacks,27.0,4.0,18.0,22.0,63.0,Afternoon,5.0,5.0,Habit,Smartphone,MacOS,17.0,7.0,At home,Mobile Data,18-23
46,Other,YouTube,India,Rural,Cashier,1660,False,True,277.0,3.0,Gaming,5.0,5.0,24.0,9.0,40.0,Evening,6.0,4.0,Boredom,Smartphone,Android,14.0,8.0,Commuting,Mobile Data,42-47
35,Male,Facebook,Mexico,Rural,Students,2066,False,False,219.0,7.0,Trends,13.0,8.0,14.0,44.0,84.0,Evening,6.0,4.0,Boredom,Smartphone,MacOS,14.0,8.0,At home,Mobile Data,30-35
43,Male,Instagram,Vietnam,Rural,Artist,2336,True,False,26.0,7.0,Life Hacks,16.0,1.0,15.0,48.0,15.0,Night,3.0,7.0,Habit,Smartphone,MacOS,21.0,5.0,At home,Wi-Fi,42-47
61,Female,YouTube,Mexico,Rural,Students,2011,False,False,295.0,14.0,Gaming,1.0,1.0,15.0,4.0,99.0,Evening,6.0,4.0,Habit,Computer,Android,14.0,8.0,At home,Mobile Data,60-65
51,Female,Facebook,Vietnam,Rural,Students,1642,False,False,212.0,2.0,Pranks,13.0,9.0,5.0,37.0,6.0,Afternoon,5.0,5.0,Entertainment,Tablet,iOS,17.0,7.0,At school,Mobile Data,48-53
27,Male,Instagram,Indonesia,Urban,Labor/Worker,3330,True,True,108.0,10.0,Life Hacks,22.0,9.0,16.0,8.0,94.0,Night,3.0,7.0,Boredom,Smartphone,Windows,21.0,5.0,At home,Wi-Fi,24-29
53,Male,Facebook,Vietnam,Rural,Engineer,3526,True,False,288.0,19.0,Comedy,11.0,4.0,5.0,1.0,63.0,Evening,6.0,4.0,Entertainment,Computer,Windows,14.0,8.0,At school,Mobile Data,48-53
31,Female,YouTube,Germany,Urban,Waiting staff,2102,False,True,218.0,9.0,Jokes/Memes,21.0,2.0,2.0,28.0,8.0,Night,3.0,7.0,Boredom,Smartphone,Android,21.0,5.0,At home,Mobile Data,30-35
48,Other,YouTube,Philippines,Rural,driver,2695,True,False,138.0,16.0,Jokes/Memes,8.0,9.0,20.0,6.0,95.0,Night,3.0,7.0,Procrastination,Computer,MacOS,21.0,5.0,At school,Mobile Data,48-53
32,Male,YouTube,United States,Rural,Labor/Worker,1139,False,True,297.0,19.0,Jokes/Memes,25.0,4.0,28.0,47.0,32.0,Night,3.0,7.0,Habit,Smartphone,Android,21.0,5.0,At home,Mobile Data,30-35
25,Female,TikTok,India,Rural,driver,1127,False,False,261.0,18.0,Pranks,8.0,6.0,25.0,36.0,45.0,Night,3.0,7.0,Procrastination,Smartphone,Android,21.0,5.0,Commuting,Wi-Fi,24-29
31,Male,Facebook,India,Rural,Labor/Worker,1171,False,True,274.0,9.0,Life Hacks,24.0,1.0,9.0,11.0,52.0,Afternoon,5.0,5.0,Procrastination,Tablet,Android,17.0,7.0,Commuting,Mobile Data,30-35
40,Other,TikTok,Japan,Rural,Labor/Worker,2112,False,False,280.0,16.0,Vlogs,28.0,9.0,22.0,5.0,79.0,Evening,6.0,4.0,Boredom,Smartphone,iOS,14.0,8.0,At school,Wi-Fi,36-41
57,Male,YouTube,United States,Rural,driver,1896,False,True,197.0,13.0,Jokes/Memes,14.0,5.0,27.0,24.0,82.0,Night,3.0,7.0,Habit,Tablet,Windows,21.0,5.0,At school,Mobile Data,54-59
38,Male,Instagram,United States,Rural,driver,1515,False,False,223.0,10.0,Gaming,13.0,3.0,9.0,47.0,13.0,Evening,6.0,4.0,Habit,Smartphone,Android,14.0,8.0,At home,Mobile Data,36-41
33,Male,Facebook,Pakistan,Urban,Labor/Worker,2287,True,True,292.0,14.0,Jokes/Memes,3.0,4.0,4.0,18.0,24.0,Afternoon,5.0,5.0,Entertainment,Smartphone,Android,17.0,7.0,At school,Mobile Data,30-35
62,Male,TikTok,Philippines,Rural,Students,1690,False,False,220.0,12.0,Pranks,4.0,1.0,15.0,20.0,40.0,Evening,6.0,4.0,Entertainment,Smartphone,MacOS,14.0,8.0,Commuting,Mobile Data,60-65
35,Male,Facebook,India,Urban,Waiting staff,957,False,True,85.0,19.0,Entertainment,27.0,9.0,11.0,28.0,14.0,Afternoon,5.0,5.0,Boredom,Smartphone,Android,17.0,7.0,At work,Mobile Data,30-35
64,Male,Instagram,Barzil,Urban,Labor/Worker,3515,True,False,157.0,7.0,Jokes/Memes,20.0,8.0,1.0,13.0,92.0,Night,3.0,7.0,Boredom,Tablet,iOS,21.0,5.0,At home,Wi-Fi,60-65
41,Other,TikTok,India,Rural,Waiting staff,4089,True,True,222.0,15.0,Life Hacks,15.0,4.0,18.0,5.0,75.0,Night,3.0,7.0,Entertainment,Smartphone,iOS,21.0,5.0,At home,Wi-Fi,36-41
43,Female,YouTube,Indonesia,Rural,Engineer,1179,False,False,118.0,16.0,Trends,15.0,2.0,29.0,30.0,70.0,Night,3.0,7.0,Habit,Computer,iOS,21.0,5.0,At home,Wi-Fi,42-47
42,Other,TikTok,United States,Rural,Manager,3930,True,True,138.0,8.0,Life Hacks,27.0,9.0,1.0,1.0,62.0,Night,3.0,7.0,Entertainment,Computer,MacOS,21.0,5.0,At home,Mobile Data,42-47
62,Female,Facebook,United States,Rural,Students,1863,False,False,19.0,10.0,Jokes/Memes,21.0,4.0,8.0,22.0,89.0,Night,3.0,7.0,Boredom,Smartphone,MacOS,21.0,5.0,At work,Mobile Data,60-65
58,Female,Facebook,Germany,Rural,Waiting staff,1648,False,True,56.0,4.0,Jokes/Memes,13.0,9.0,25.0,18.0,61.0,Night,3.0,7.0,Entertainment,Smartphone,Android,21.0,5.0,At school,Wi-Fi,54-59
46,Male,Facebook,United States,Rural,Waiting staff,2861,True,False,105.0,19.0,Jokes/Memes,9.0,3.0,16.0,46.0,1.0,Afternoon,5.0,5.0,Boredom,Tablet,Android,17.0,7.0,At school,Mobile Data,42-47
32,Male,Facebook,India,Rural,Students,3245,True,True,112.0,19.0,Jokes/Memes,28.0,7.0,26.0,5.0,89.0,Night,3.0,7.0,Boredom,Smartphone,iOS,21.0,5.0,Commuting,Wi-Fi,30-35
62,Female,YouTube,India,Rural,Students,2769,True,False,155.0,15.0,Trends,25.0,7.0,28.0,31.0,66.0,Night,3.0,7.0,Habit,Smartphone,Android,21.0,5.0,At school,Mobile Data,60-65
18,Male,TikTok,India,Rural,driver,2795,True,True,36.0,14.0,Vlogs,10.0,4.0,22.0,6.0,32.0,Night,3.0,7.0,Boredom,Tablet,iOS,21.0,5.0,At work,Wi-Fi,18-23
42,Other,YouTube,Vietnam,Rural,Manager,3735,True,True,229.0,1.0,Life Hacks,29.0,2.0,18.0,27.0,13.0,Evening,6.0,4.0,Habit,Computer,iOS,14.0,8.0,At work,Wi-Fi,42-47
24,Other,YouTube,Pakistan,Rural,Students,3028,True,True,27.0,16.0,Jokes/Memes,12.0,9.0,22.0,25.0,33.0,Morning,8.0,2.0,Habit,Smartphone,Android,8.0,10.0,At home,Wi-Fi,24-29
26,Male,YouTube,United States,Urban,Students,4200,True,True,176.0,10.0,ASMR,14.0,4.0,9.0,29.0,32.0,Evening,6.0,4.0,Boredom,Smartphone,iOS,14.0,8.0,At home,Wi-Fi,24-29
41,Female,Facebook,United States,Urban,Waiting staff,3822,True,False,91.0,19.0,Jokes/Memes,1.0,8.0,12.0,28.0,56.0,Afternoon,5.0,5.0,Entertainment,Tablet,Android,17.0,7.0,At work,Mobile Data,36-41
18,Male,Facebook,India,Rural,Engineer,2911,True,True,81.0,3.0,ASMR,14.0,2.0,19.0,16.0,24.0,Night,3.0,7.0,Entertainment,Smartphone,Android,21.0,5.0,At work,Wi-Fi,18-23
61,Female,Facebook,Mexico,Urban,Waiting staff,1420,False,False,263.0,5.0,Pranks,14.0,8.0,25.0,12.0,91.0,Evening,6.0,4.0,Boredom,Tablet,iOS,14.0,8.0,At home,Wi-Fi,60-65
25,Male,TikTok,Germany,Rural,Engineer,1472,False,False,171.0,9.0,Vlogs,8.0,5.0,18.0,20.0,4.0,Afternoon,5.0,5.0,Boredom,Tablet,Android,17.0,7.0,At work,Wi-Fi,24-29
41,Male,Instagram,Germany,Rural,Waiting staff,3800,True,False,47.0,18.0,Jokes/Memes,16.0,7.0,27.0,18.0,88.0,Night,3.0,7.0,Boredom,Smartphone,iOS,21.0,5.0,Commuting,Mobile Data,36-41
28,Male,Facebook,India,Urban,Engineer,3669,True,False,210.0,11.0,Jokes/Memes,14.0,7.0,5.0,34.0,23.0,Night,3.0,7.0,Entertainment,Smartphone,Android,21.0,5.0,At school,Wi-Fi,24-29
34,Female,TikTok,Japan,Rural,Engineer,4154,True,False,209.0,16.0,Gaming,1.0,9.0,27.0,23.0,29.0,Night,3.0,7.0,Habit,Tablet,Windows,21.0,5.0,At work,Mobile Data,30-35
25,Female,Facebook,India,Urban,driver,4211,True,True,264.0,2.0,Gaming,16.0,3.0,2.0,45.0,98.0,Night,3.0,7.0,Habit,Smartphone,Android,21.0,5.0,At home,Mobile Data,24-29
52,Male,Facebook,Philippines,Rural,Labor/Worker,1411,False,False,188.0,12.0,Comedy,18.0,4.0,7.0,27.0,21.0,Evening,6.0,4.0,Entertainment,Smartphone,iOS,14.0,8.0,At home,Mobile Data,48-53
52,Female,YouTube,Japan,Urban,Labor/Worker,3826,True,False,44.0,6.0,Jokes/Memes,7.0,4.0,27.0,49.0,30.0,Night,3.0,7.0,Habit,Smartphone,Android,21.0,5.0,At home,Mobile Data,48-53
50,Male,YouTube,Barzil,Rural,Waiting staff,4031,True,True,91.0,11.0,Pranks,15.0,5.0,10.0,17.0,90.0,Night,3.0,7.0,Entertainment,Smartphone,Windows,21.0,5.0,At work,Wi-Fi,48-53
22,Male,YouTube,Mexico,Rural,Artist,3313,True,True,229.0,8.0,Gaming,24.0,6.0,15.0,48.0,20.0,Evening,6.0,4.0,Entertainment,Computer,Android,14.0,8.0,At home,Wi-Fi,18-23
59,Male,TikTok,Germany,Rural,Labor/Worker,2170,True,True,167.0,12.0,Jokes/Memes,17.0,3.0,25.0,21.0,16.0,Night,3.0,7.0,Procrastination,Tablet,Android,21.0,5.0,At work,Mobile Data,54-59
56,Female,Instagram,India,Rural,Waiting staff,3865,True,False,13.0,2.0,Jokes/Memes,19.0,4.0,7.0,40.0,67.0,Night,3.0,7.0,Entertainment,Smartphone,iOS,21.0,5.0,At home,Wi-Fi,54-59
58,Female,Instagram,Barzil,Rural,Labor/Worker,2947,True,False,176.0,9.0,Pranks,23.0,3.0,28.0,31.0,49.0,Evening,6.0,4.0,Habit,Smartphone,Android,14.0,8.0,At home,Wi-Fi,54-59
45,Female,TikTok,Vietnam,Rural,Labor/Worker,1585,False,False,213.0,15.0,Jokes/Memes,13.0,2.0,5.0,3.0,58.0,Evening,6.0,4.0,Procrastination,Smartphone,Android,14.0,8.0,At work,Mobile Data,42-47
24,Male,Facebook,Indonesia,Rural,Teacher,3739,True,True,203.0,2.0,Jokes/Memes,9.0,9.0,15.0,17.0,44.0,Evening,6.0,4.0,Boredom,Computer,Windows,14.0,8.0,At home,Wi-Fi,24-29
26,Male,TikTok,United States,Rural,Students,3412,True,False,244.0,1.0,Entertainment,24.0,1.0,20.0,26.0,25.0,Night,3.0,7.0,Habit,Smartphone,Android,21.0,5.0,At school,Mobile Data,24-29
25,Male,Facebook,Barzil,Urban,Students,1320,False,False,215.0,10.0,Life Hacks,24.0,2.0,28.0,23.0,23.0,Night,3.0,7.0,Boredom,Smartphone,iOS,21.0,5.0,At school,Mobile Data,24-29
29,Female,TikTok,Philippines,Rural,Cashier,2478,True,False,159.0,2.0,Entertainment,15.0,8.0,20.0,6.0,59.0,Evening,6.0,4.0,Habit,Smartphone,Android,14.0,8.0,At work,Wi-Fi,24-29
51,Male,TikTok,United States,Rural,driver,3594,True,False,168.0,12.0,Life Hacks,25.0,7.0,15.0,28.0,1.0,Evening,6.0,4.0,Habit,Smartphone,iOS,14.0,8.0,At work,Wi-Fi,48-53
50,Other,TikTok,India,Rural,Labor/Worker,1658,False,True,288.0,8.0,Life Hacks,26.0,1.0,10.0,8.0,97.0,Evening,6.0,4.0,Habit,Smartphone,Android,14.0,8.0,At work,Mobile Data,48-53
40,Female,Instagram,Pakistan,Rural,Engineer,1406,False,False,175.0,5.0,Gaming,3.0,5.0,24.0,45.0,15.0,Night,3.0,7.0,Habit,Smartphone,Android,21.0,5.0,At home,Wi-Fi,36-41
41,Other,YouTube,Vietnam,Rural,Labor/Worker,4067,True,True,77.0,1.0,Life Hacks,24.0,6.0,26.0,8.0,81.0,Night,3.0,7.0,Habit,Tablet,Android,21.0,5.0,At work,Mobile Data,36-41
54,Other,TikTok,Barzil,Rural,Labor/Worker,3594,True,False,97.0,15.0,Gaming,1.0,5.0,29.0,19.0,98.0,Night,3.0,7.0,Habit,Tablet,iOS,21.0,5.0,At home,Mobile Data,54-59
52,Female,Instagram,Mexico,Urban,Artist,1254,False,True,226.0,6.0,Trends,16.0,4.0,26.0,38.0,81.0,Evening,6.0,4.0,Habit,Smartphone,iOS,14.0,8.0,Commuting,Mobile Data,48-53
